"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-04",,,"94",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-05",,,"92","103","84"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-06",,,"92","104","81"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-07",,,"92","106","78"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-08",,,"91",,"80"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-09",,,"90","103",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-10",,,"88","106",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-11",,,"88","100","79"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-12",,,"90","104","80"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-13",,,"92","112","80"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-14",,,"91","112","75"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-15",,,"91","109","76"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-16",,,"92","108","79"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-17",,,"90","105","79"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-18",,,"90","100",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-19",,,"90","102","82"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-20",,,"91","106",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-21",,,"91","109",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-22",,,"90",,"78"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-23",,,"89","103",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-24",,,"90","107","77"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-25",,,"88","103",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-26",,,"87","108",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-27",,,"85",,"69"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-28",,,"88","105","72"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-29",,,"88","103",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-09-30",,,"86","100","75"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-01",,,"87","102","75"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-02",,,"88","104","76"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-03",,,"89","102","76"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-04",,,"89","102","80"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-05",,,"92","107","78"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-06",,,"88","99",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-07",,,"88",,"80"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-08",,,"86","96","79"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-09",,,"85","97","75"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-10",,,"87","103","75"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-11",,,"87",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-12",,,"86","101","73"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-13",,,"86","101",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-14",,,"87","100","76"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-15",,,"88","105",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-16",,,"86","104","72"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-17",,,"85","102","71"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-18",,,"85","101",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-19",,,"87","101","75"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-20",,,"85","97","74"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-21",,,"84","96",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-22",,,"84","99",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-23",,,"82","99","71"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-24",,,"82","99","67"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-25",,,"82","99","65"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-26",,,"81","99","67"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-27",,,"82",,"69"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-28",,,"82","97","70"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-29",,,"84","100","69"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-30",,,"83",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-10-31",,,"82",,"69"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-01",,,"83","95","73"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-02",,,"81","98",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-03",,,"84","100","68"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-04",,,"82","98","69"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-05",,,"82","95","73"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-06",,,"82",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-07",,,"80","98",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-08",,,"82","95","68"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-09",,,"83","92","76"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-10",,,"81","92","72"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-11",,,"79","90","69"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-12",,,"79","91","69"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-13",,,"80","94","69"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-14",,,"79","92","66"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-15",,,"80",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-16",,,"79","94",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-17",,,"78","89","69"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-18",,,"77","84",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-19",,,"75","84","69"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-20",,,"75",,"67"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-21",,,"73","83",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-22",,,"70","83","58"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-23",,,"69","82","56"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-24",,,"71","83","58"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-25",,,"71","86",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-26",,,"67","85","60"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-27",,,"67","77","57"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-28",,,"70","79","60"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-29",,,"72",,"65"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-11-30",,,"71","80",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-01",,,"70","83","61"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-02","2.48",,"63",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-03","0.63",,"67","73","62"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-04",,,"63","70",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-05",,,"64","75","52"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-06",,,"66","76","56"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-07",,,"70","79","60"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-08","0.00",,"71","79","66"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-09","0.00",,"70","78",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-10",,,"68","78","58"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-11",,,"67","75",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-12","0.82",,"66",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-13",,,"67","73",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-14","0.14",,"63","69",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-15",,,"65","74",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-16",,,"67","74","56"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-17",,,"73","82",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-18",,,"68","73",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-19",,,"64","70",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-20",,,"64","74","55"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-21",,,"64","75","53"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-22",,,"65",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-23",,,"65","74",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-24",,,"65","75","55"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-25",,,"64","73",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-26",,,"63","73",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-27",,,"64",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-28",,,"67","78","53"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-29",,,"66",,"59"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-30",,,"64","70","60"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2006-12-31",,,"64","68",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-01",,,"62","69",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-02",,,"63","69",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-03","0.00",,"60","71",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-04",,,"59","72",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-05",,,"59","72","45"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-06",,,"60","74","47"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-07",,,"63",,"51"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-08",,,"64","73","56"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-09",,,"63","72","56"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-10",,,"63","73","53"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-11",,,"61","72",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-12",,,"63","78","49"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-13",,,"65","80",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-14",,,"65","78","51"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-15",,,"66","74",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-16",,,"65","77","56"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-17",,,"65",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-18",,,"63","71",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-19",,,"62","71","49"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-20",,,"62","72","51"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-21",,,"64","78","53"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-22",,,"69",,"56"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-23","0.00",,"65","72",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-24",,,"62","74","53"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-25",,,"63","78",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-26",,,"61","77",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-27",,,"63",,"49"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-28",,,"62","74","52"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-29",,,"62","77","49"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-30",,,"66","81","50"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-01-31",,,"68","83","55"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-01",,,"70","81","59"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-02","0.02",,"67","78",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-03",,,"68","77","60"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-04",,,"76","92","62"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-05",,,"70","81",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-06",,,"67","80","57"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-07",,,"70",,"58"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-08","0.12",,"70",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-09",,,"66","73",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-10",,,"65","75","54"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-11",,,"66","75","57"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-12",,,"67","78",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-13",,,"66","81","53"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-14",,,"68","84","60"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-15",,,"67","76","56"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-16",,,"65","78","56"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-17",,,"66","76","54"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-18",,,"64","78",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-19",,,"74",,"56"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-20","0.00",,"70","76",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-21",,,"65","77","57"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-22",,,"66","79","57"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-23",,,"66","80",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-24",,,"67","83",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-25",,,"65","81",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-26",,,"73","90","55"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-27",,,"72","80",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-02-28",,,"68","78",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-01",,,"69","84","54"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-02",,,"72","87","57"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-03",,,"69",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-04",,,"67","77","60"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-05",,,"69","82","58"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-06",,,"69","81",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-07",,,"72","88","55"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-08",,,"69",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-09",,,"68","81","55"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-10",,,"73","88","55"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-11",,,"71","80",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-12",,,"68","82","59"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-13",,,"70","89",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-14",,,"80","95","63"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-15",,,"83","98","73"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-16",,,"85","96","74"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-17",,,"72","79",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-18",,,"71",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-19",,,"70","76",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-20",,,"67","77","57"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-21",,,"70","85",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-22",,,"77",,"62"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-23",,,"79","92","66"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-24",,,"77","90",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-25",,,"75","89","64"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-26",,,"80","94","62"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-27",,,"84","98","72"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-28",,,"87","100","74"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-29",,,"77","85",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-30",,,"74","83","66"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-03-31",,,"73","83",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-01",,,"72","87","59"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-02",,,"75","100","61"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-03","0.16",,"81","98","71"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-04",,,"85","97","72"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-05",,,"87","103","72"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-06",,,"82",,"69"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-07",,,"77","91","68"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-08",,,"78","93",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-09",,,"82","105","64"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-10",,,"86","100","69"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-11",,,"84","99",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-12",,,"87","103","73"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-13",,,"87","99",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-14",,,"90","107",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-15",,,"82","93",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-16",,,"77","89",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-17",,,"76","93","62"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-18",,,"82","98",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-19",,,"85","102","71"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-20",,,"88","102",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-21",,,"86","100","71"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-22",,,"87","102","72"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-23",,,"86","101",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-24",,,"87","101","75"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-25",,,"88","103",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-26",,,"88","106","74"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-27",,,"88","105","76"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-28",,,"89","108","75"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-29",,,"88","106",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-04-30",,,"85","103","69"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-01",,,"89","109","71"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-02",,,"90","102","74"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-03",,,"89","105","79"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-04",,,"89","108","77"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-05",,,"88","105",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-06",,,"90","107","73"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-07",,,"87","101",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-08",,,"86","99","73"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-09",,,"87","109","74"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-10",,,"88","106","74"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-11",,,"89","107","73"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-12",,,"94","114","75"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-13",,,"94",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-14",,,"92","110",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-15",,,"92","111","73"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-16",,,"93","109","79"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-17",,,"93","105","82"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-18",,,"92","105","80"
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-19",,,"89","102",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-20",,,"89","107",
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-21",,,"87",,
"AE000041196","SHARJAH INTER. AIRP, AE","25.333","55.517","34.0","2007-05-22",,,"86",,
